SalesDate,Price,NumBedrooms,NumBath,Sqft,Address,City,State
23-Oct-20,25000,3,1,1210,158 Bickford Ave,Kensington, NY
23-Oct-20,65000,1,1,3160,1107 Walden Ave,Buffalo, NY
23-Oct-20,26000,1,1,1686,222 Amherst St,Black Rock, NY
23-Oct-20,113000,3,1,1404,1018 Maryvale Dr,Cheektowaga, NY
23-Oct-20,41000,2,1,1200,39 Lombard St,Broadway-Fillmore, NY
23-Oct-20,205000,3,1,1291,50 Cushing Pl,South Abbott, NY
23-Oct-20,41000,4,2,1322,50 Sweeney St,Broadway-Fillmore, NY
23-Oct-20,25000,2,1,1080,74 Poultney Ave,LaSalle, NY
23-Oct-20,140000,5,2,1974,66 David Ave,Cheektowaga, NY
23-Oct-20,165000,3,1,1235,82 Hampton Pkwy,Kenmore, NY
23-Oct-20,33500,3,1,1008,75 Bennett Village Ter,Leroy, NY
23-Oct-20,55000,1,1,2105,56 Sweeney St,Broadway-Fillmore, NY
23-Oct-20,119900,3,1,1171,13 Fairvale Dr,Cheektowaga, NY
23-Oct-20,42000,5,2,1796,9 Concord St,Broadway-Fillmore, NY
23-Oct-20,128000,4,2,2072,47 Oberlin Ave,Emerson, NY
23-Oct-20,116000,4,1,1494,2501 Genesee St,Cheektowaga, NY
23-Oct-20,92000,2,1,936,144 Hamburg St,First Ward, NY
23-Oct-20,19111,4,1,1050,81 E End Ave,Cheektowaga, NY
23-Oct-20,740000,4,4,2845,130 Woodbridge Ave,Starin Central, NY
23-Oct-20,225000,4,3,2050,173 Klein Rd,Williamsville, NY
23-Oct-20,139900,3,1,1008,4984 Thurston Ave,Buffalo, NY
23-Oct-20,355000,3,2,2098,185 Burroughs Dr,Snyder, NY
23-Oct-20,154000,1,1,2085,64 Delwood Rd,Kenmore, NY
23-Oct-20,275000,3,3,1651,38 Tuscarora Rd,Abbott McKinley, NY
23-Oct-20,245000,4,2,1884,215 George Urban Blvd,Cheektowaga, NY
23-Oct-20,155900,1,1,1804,115 Shepard Ave,Kenmore, NY
23-Oct-20,700000,6,4,3892,676 Lafayette Ave,Albright, NY
23-Oct-20,50000,1,1,1449,190 Shirley Ave,LaSalle, NY
23-Oct-20,215000,3,2,1644,59 Colvin Ave,Park Meadow, NY
22-Oct-20,110000,2,1,1000,419 Burroughs Dr #C,Snyder, NY
22-Oct-20,236000,3,2,1690,8 Coleen Ct,West Seneca, NY
22-Oct-20,345000,3,2,1880,78 Park St,Allen, NY
22-Oct-20,78500,1,1,1872,88 Massachusetts Ave,Front Park, NY
22-Oct-20,35000,4,2,1484,530 Fulton St,South Ellicott, NY
22-Oct-20,82101,1,1,2112,50 Baitz Ave,Babcock, NY
22-Oct-20,830000,6,5,4680,558 W Ferry St,Grant Ferry, NY
22-Oct-20,141000,4,2,1944,267 Fenton St,Kaisertown, NY
22-Oct-20,125000,3,1,1170,117 Avondale Pl,Seneca, NY
22-Oct-20,45000,3,2,1459,271 Jewett Ave,Leroy, NY
22-Oct-20,32000,6,2,2583,237 Carl St,Grider, NY
22-Oct-20,66000,4,2,1098,205 Newburgh Ave,Schiller Park, NY
22-Oct-20,324000,1,1,2464,164 Claremont Ave,Forest, NY
22-Oct-20,37500,3,1,870,940 West Ave,Grant Ferry, NY
22-Oct-20,174900,2,2,1636,364 S Shore Blvd,Lackawanna, NY
22-Oct-20,217600,4,2,1287,18 Sky Hi Dr,West Seneca, NY
22-Oct-20,219000,3,2,1278,349 Woodward Dr,West Seneca, NY
22-Oct-20,250000,3,3,2604,40 Rene Dr,West Seneca, NY
22-Oct-20,229900,4,2,1494,91 Caprice Dr,Cheektowaga, NY
22-Oct-20,160000,3,2,1613,327 Reiman St,Sloan, NY
22-Oct-20,175000,4,2,2121,129 Wabash Ave,Kenmore, NY
22-Oct-20,195000,3,1,1450,200 Ridgewood Dr,Snyder, NY
22-Oct-20,211500,3,3,1628,759 Edgewater Dr,Amherst, NY
22-Oct-20,160000,1,1,2244,49 S Ryan St,Cazenovia Park, NY
22-Oct-20,15000,3,1,1593,268 Dodge St,Masten Park, NY
22-Oct-20,215000,3,2,1376,228 Smallwood Dr,Snyder, NY
22-Oct-20,50000,2,1,1148,5120 N Stewart Rd,Buffalo, NY
22-Oct-20,506900,2,3,2223,136 Hampton Hill Dr,Williamsville, NY
22-Oct-20,202000,2,1,1308,21 Creek Walk,Cheektowaga, NY
21-Oct-20,175000,3,2,1370,9 Creek View Dr,Buffalo, NY
21-Oct-20,54900,5,2,2028,129 Wright Ave,Kenfield, NY
21-Oct-20,205000,3,2,1678,3 Pearl St,West Seneca, NY
21-Oct-20,36000,4,1,2000,150 Emslie St,Emslie, NY
21-Oct-20,303575,1,1,,84 Florence Ave,Buffalo, NY
21-Oct-20,105000,6,2,2576,140 Gold St,Lovejoy, NY
21-Oct-20,210000,1,1,4308,2115 Seneca St,Cazenovia Park, NY
21-Oct-20,210000,1,1,,93 Princeton Pl,Cazenovia Park, NY
21-Oct-20,57000,6,2,2464,107 Roebling Ave,Schiller Park, NY
21-Oct-20,88000,3,1,1126,413 Lasalle Ave,LaSalle, NY
21-Oct-20,135000,3,1,1120,147 Kennedy Rd,Cheektowaga, NY
21-Oct-20,175000,1,1,8973,26 Military Rd,Black Rock, NY
21-Oct-20,200000,1,1,1804,355 Nassau Ave,Kenmore, NY
21-Oct-20,279900,3,3,1863,129 Parkwood Dr,Snyder, NY
21-Oct-20,110000,5,2,1890,25 Culver Rd,South Park, NY
21-Oct-20,281985,1,1,,94 Florence Ave,Delaware Park, NY
21-Oct-20,39000,3,1,1008,78 Coit St,Broadway-Fillmore, NY
21-Oct-20,90000,4,2,1254,45 Tudor Rd,Cheektowaga, NY
21-Oct-20,365000,2,2,2097,35 Ainsley Ct,Williamsville, NY
21-Oct-20,140000,3,2,1603,185 Bernhardt Dr,Snyder, NY
21-Oct-20,188000,4,2,1891,416 Ivyhurst Rd N,Eggertsville, NY
21-Oct-20,180000,2,1,1856,32 Matthew Ln,Cheektowaga, NY
21-Oct-20,35000,6,2,2122,285 Moselle St,Genesee Moselle, NY
21-Oct-20,35000,3,1,900,101 Herman St,Broadway-Fillmore, NY
21-Oct-20,100000,1,1,2870,55 Tampa Dr,Buffalo, NY
21-Oct-20,100000,1,1,,47 Tampa Dr,Buffalo, NY
21-Oct-20,363000,3,2,2028,1022 Parkside Ave,Starin Central, NY
21-Oct-20,953500,9,6,5827,260 Depew Ave,Starin Central, NY
21-Oct-20,145000,3,2,1275,4496 Union Rd,Cheektowaga, NY
21-Oct-20,150000,4,2,1684,35 Arnold St,Grant Ferry, NY
21-Oct-20,70000,3,1,1066,43 Chapel Ave,Cheektowaga, NY
21-Oct-20,168000,3,1,1310,19 Downing St,South Park, NY
21-Oct-20,143880,1,1,2265,139 Farmer St,Black Rock, NY
21-Oct-20,75000,6,2,2784,177 Floss Ave,Schiller Park, NY
21-Oct-20,278500,1,1,2608,253 Commonwealth Ave,North Park, NY
21-Oct-20,47500,6,2,2310,101 Sattler Ave,Schiller Park, NY
21-Oct-20,390000,3,2,1821,88 Newcastle Ct,Buffalo, NY
20-Oct-20,170000,3,2,1428,152 McConkey Dr,Buffalo, NY
20-Oct-20,225000,3,1,1460,16 Willow Dr,West Seneca, NY
20-Oct-20,260000,3,3,2185,640 Union Rd,West Seneca, NY
20-Oct-20,82900,2,1,978,1091 Reserve Rd #5,West Seneca, NY
20-Oct-20,91000,1,1,2024,140 Gorski St,Kaisertown, NY
20-Oct-20,141500,5,1,1698,415 Willett St,Kaisertown, NY
20-Oct-20,506000,6,3,4200,541 W Ferry St,Front Park, NY
20-Oct-20,281000,6,4,3021,138 E Summerset Ln,Amherst, NY
20-Oct-20,101500,3,1,1050,99 Wilshire Rd,Cheektowaga, NY
20-Oct-20,220000,6,2,2612,544 Linden Ave,North Park, NY
20-Oct-20,517500,4,4,2677,118 Woodbridge Ave,Starin Central, NY
20-Oct-20,125000,2,1,1443,110 Weimar St,Kaisertown, NY
20-Oct-20,54000,3,1,1210,28 Alma Ave,Kenfield, NY
20-Oct-20,205000,3,2,1655,55 Woodridge Ave,Cheektowaga, NY
20-Oct-20,371501,2,2,2151,74 Steinway Ct,Williamsville, NY
20-Oct-20,138000,3,1,1120,1309 George Urban Blvd,Cheektowaga, NY
20-Oct-20,247000,3,2,1824,111 Coventry Rd,Williamsville, NY
20-Oct-20,300000,4,3,2526,30 Cherrywood Ct,Williamsville, NY
20-Oct-20,165000,3,1,1140,341 Callodine Ave,Eggertsville, NY
20-Oct-20,226000,2,2,1734,78 Park Forest Dr,Allen, NY
20-Oct-20,144900,3,1,1176,4066 State St,Blasdell, NY
20-Oct-20,125125,3,1,1140,23 Larch Rd,Eggertsville, NY
20-Oct-20,175000,3,2,1145,375 Rosedale Blvd,Eggertsville, NY
20-Oct-20,165000,3,2,1322,465 Capen Blvd,Eggertsville, NY
19-Oct-20,130000,1,1,4692,432 E Utica St,Kingsley, NY
19-Oct-20,30000,6,3,2120,359 Riley St,Kingsley, NY
19-Oct-20,94000,2,1,1044,4545 Chestnut Ridge Rd #115A,Buffalo, NY
19-Oct-20,36500,4,2,1586,96 Wick St,Emerson, NY
19-Oct-20,66000,3,2,1014,546 Downing St,South Abbott, NY
19-Oct-20,185000,3,1,1663,185 Argonne Dr,Kenmore, NY
19-Oct-20,50000,4,2,1892,51 York St,Front Park, NY
19-Oct-20,175000,3,2,1125,1 Little Ln,Cheektowaga, NY
19-Oct-20,500000,4,3,2996,4634 Brentwood Dr,Harris Hill, NY
19-Oct-20,140000,3,1,1000,96 Hedwig Ave,Buffalo, NY
19-Oct-20,43000,4,1,1500,39 Strauss St,Broadway-Fillmore, NY
19-Oct-20,36000,4,2,1252,133 Sears St,Broadway-Fillmore, NY
19-Oct-20,43000,4,1,2000,129 Schutrum St,Emerson, NY
19-Oct-20,76000,1,1,1628,201 Longnecker St,Lovejoy, NY
19-Oct-20,26000,4,2,2229,359 Riley St,Kingsley, NY
19-Oct-20,227500,1,1,2168,217 Sanders Rd,North Park, NY
19-Oct-20,55000,4,1,1267,47 Ericson Ave,Schiller Park, NY
19-Oct-20,320000,4,2,2145,22 Standish Rd,North Park, NY
19-Oct-20,160000,3,1,1133,800 Beach Rd,Cheektowaga, NY
19-Oct-20,327500,4,2,1898,84 Harvard Pl,Delaware-West Ferry, NY
19-Oct-20,240000,3,2,1484,523 Vine Ln,Amherst, NY
19-Oct-20,239900,3,1,1267,176 Siegfried Dr,Amherst, NY
19-Oct-20,480000,4,3,3440,23 Rana Ct,Williamsville, NY
19-Oct-20,140000,6,2,1937,64 David Ave,Cheektowaga, NY
19-Oct-20,165000,1,1,2604,160 Como Park Blvd,Cheektowaga, NY
19-Oct-20,176100,3,1,1230,214 Wellington Ave,Buffalo, NY
19-Oct-20,220000,3,2,1574,104 W Girard Blvd,Kenmore, NY
19-Oct-20,195000,3,2,1424,113 S Creek Dr,Cheektowaga, NY
19-Oct-20,187713,4,2,1614,3184 Clearview Way,Blasdell, NY
19-Oct-20,100000,3,1,1152,22 Eastwood Dr,West Seneca, NY
19-Oct-20,195000,3,2,1560,170 Crofton Dr,West Seneca, NY
19-Oct-20,175500,3,1,1100,76 Westgate Blvd,West Seneca, NY
19-Oct-20,123000,6,2,2358,649 Lisbon Ave,Kensington, NY
19-Oct-20,79000,4,2,1800,1327 Bailey Ave,Lovejoy, NY
19-Oct-20,250000,4,3,2319,47 Chaumont Dr,Williamsville, NY
19-Oct-20,309900,2,2,1562,39 Spicebush Ln,Williamsville, NY
19-Oct-20,175000,3,2,1269,24 Clifford Hts,Amherst, NY
19-Oct-20,75000,4,2,991,420 Lisbon Ave,Kensington, NY
19-Oct-20,119000,1,1,1750,84 Shirley Ave,LaSalle, NY
19-Oct-20,179000,3,1,1212,180 Seneca Creek Rd,West Seneca, NY
19-Oct-20,275000,3,2,1696,98 Morris Cres,West Seneca, NY
16-Oct-20,170000,3,1,1260,46 Dellwood Rd,Eggertsville, NY
16-Oct-20,90000,2,1,750,48 Shepard St,Emerson, NY
16-Oct-20,90000,4,4,5191,1441 Electric Ave,Lackawanna, NY
16-Oct-20,75000,5,2,1720,35 Zittel St,Cazenovia Park, NY
16-Oct-20,180000,3,2,1405,11 Bigelow Rd,Cheektowaga, NY
16-Oct-20,100000,2,1,2116,493 Riley St,Kingsley, NY
16-Oct-20,169000,4,2,1936,2133 Niagara St,Riverside Park, NY
16-Oct-20,46000,1,1,1008,28 Bennett Village Ter,Leroy, NY
16-Oct-20,325000,3,3,3251,486 Linwood Ave,Delaware-West Ferry, NY
16-Oct-20,130000,3,1,1038,36 Shannon Dr,Lackawanna, NY
16-Oct-20,150000,4,2,2160,35 Vanderbilt St,Lovejoy, NY
16-Oct-20,30000,1,1,1983,164 Titus Ave,Emerson, NY
16-Oct-20,15000,4,1,2202,374 Curtiss St,Broadway-Fillmore, NY
16-Oct-20,60000,3,1,1398,13 Dempster St,Lovejoy, NY
16-Oct-20,725000,1,1,9200,3079 Bailey Ave,Kensington, NY
16-Oct-20,450000,2,2,1914,70 Edward St,Allen, NY
16-Oct-20,70000,4,1,2288,229 Vermont St,Front Park, NY
16-Oct-20,135000,4,2,1856,20 Garden Rd,Cheektowaga, NY
16-Oct-20,100000,4,2,1740,175 Stewart Ave,Schiller Park, NY
16-Oct-20,48000,4,1,4414,321 Northampton St,Masten Park, NY
16-Oct-20,36000,4,1,1300,56 Newton St,Broadway-Fillmore, NY
16-Oct-20,120000,6,3,3318,549 Indian Church Rd,Buffalo, NY
16-Oct-20,150000,1,1,2481,485 Porter Ave,Front Park, NY
16-Oct-20,195000,4,2,1224,946 Klein Rd,Buffalo, NY
16-Oct-20,125000,4,2,1766,388 Abbott Rd,Abbott McKinley, NY
16-Oct-20,330000,1,1,2915,1049 Elmwood Ave,Albright, NY
16-Oct-20,70000,4,1,1356,97 Carl St,Grider, NY
16-Oct-20,17000,3,1,1527,84 Montana Ave,Genesee Moselle, NY
16-Oct-20,362500,1,1,2836,394 Summer St,Front Park, NY
16-Oct-20,35000,6,2,2600,9 Milton St,Babcock, NY
16-Oct-20,150000,1,1,1187,2 Oxford Ave,Delaware-West Ferry, NY
16-Oct-20,60000,5,2,2326,433 Forest Ave,Forest, NY
16-Oct-20,68000,3,2,936,53 Stevens Ave,Grider, NY
16-Oct-20,166000,3,1,1072,726 Cleveland Dr,Cheektowaga, NY
16-Oct-20,80000,1,1,1484,23 Hazelwood Ave,Schiller Park, NY
16-Oct-20,175000,3,1,1148,104 Kirkwood Dr,West Seneca, NY
16-Oct-20,180000,4,1,1356,240 Tudor Blvd,Buffalo, NY
16-Oct-20,10000,3,2,1152,282 Hampton Pkwy,Kenmore, NY
16-Oct-20,183500,3,1,1148,37 Riffel Ter,Cheektowaga, NY
16-Oct-20,219000,4,2,1785,206 Imperial Dr,Amherst, NY
16-Oct-20,241000,3,2,1440,83 Noel Dr,Williamsville, NY
16-Oct-20,130000,1,1,1596,11 Plymouth Pl,Allen, NY
16-Oct-20,247000,4,2,1549,332 Wardman Rd,Kenmore, NY
16-Oct-20,134900,3,2,1012,68 Claude Dr,Cheektowaga, NY
16-Oct-20,200000,3,2,1626,4760 Harlem Rd,Snyder, NY
16-Oct-20,185000,4,2,1271,110 Sheffield Ave,South Park, NY
16-Oct-20,80000,3,2,3564,100 Sheffield Ave,South Park, NY
16-Oct-20,191500,3,1,1358,826 Mineral Springs Rd,West Seneca, NY
16-Oct-20,140000,1,1,1496,31 Savona Ave,Buffalo, NY
16-Oct-20,215000,3,2,1687,104 Heather Hill Dr,West Seneca, NY
16-Oct-20,130000,3,2,735,88 Hinman Ave,North Delaware, NY
16-Oct-20,52000,4,2,1920,161 Clarence Ave,LaSalle, NY
16-Oct-20,221000,4,2,1554,3231 Clearview Way,Buffalo, NY
15-Oct-20,229900,2,2,1280,231 Richmond Ave #8,Bryant, NY
15-Oct-20,430000,1,1,3957,584 Elmwood Ave,Front Park, NY
15-Oct-20,305000,3,1,1656,884 Tacoma Ave,Starin Central, NY
15-Oct-20,237000,3,1,1424,50 Revere Pl,North Park, NY
15-Oct-20,79000,1,1,1980,101 Kehr St,MLK Park, NY
15-Oct-20,40000,1,1,1820,18 Koons Ave,Emerson, NY
15-Oct-20,192000,6,3,2400,501 Plymouth Ave,Front Park, NY
15-Oct-20,250150,4,1,1585,24 Howard Ave,Williamsville, NY
15-Oct-20,120000,3,2,1308,150 Rosedale Blvd,Eggertsville, NY
15-Oct-20,55000,3,1,1144,35 Van Gorder St,Leroy, NY
15-Oct-20,172500,4,2,1580,80 Gardenvale Dr,Cheektowaga, NY
15-Oct-20,480000,4,2,2496,96 Florida St,Cold Spring, NY
15-Oct-20,480000,5,2,2496,100 Florida St,Cold Spring, NY
15-Oct-20,71000,4,1,1398,531 Lisbon Ave,Kensington, NY
15-Oct-20,284000,1,1,2330,1550 Delaware Ave,Albright, NY
15-Oct-20,429500,1,1,3078,95 Claremont Ave,Forest, NY
15-Oct-20,480000,5,2,2496,102 Florida St,Cold Spring, NY
15-Oct-20,64000,4,1,1250,165 Bickford Ave,Kensington, NY
15-Oct-20,133700,1,1,2409,397 Grant St,Forest, NY
15-Oct-20,289360,1,1,,108 Florence Ave,Delaware Park, NY
15-Oct-20,52000,1,1,2984,267 Bissell Ave,Genesee Moselle, NY
15-Oct-20,30000,2,1,1632,102 Domedion Ave,Schiller Park, NY
15-Oct-20,190000,3,3,2000,345 Getzville Rd,Snyder, NY
15-Oct-20,10000,1,1,,337 Getzville Rd,Snyder, NY
15-Oct-20,299000,2,3,2002,4685 Mosey Ln,Blasdell, NY
15-Oct-20,90000,1,1,2060,144 Ideal St,Lovejoy, NY
15-Oct-20,135000,3,1,1232,218 Hamburg St,First Ward, NY
15-Oct-20,50900,3,1,1846,7 Peoria St,Riverside Park, NY
15-Oct-20,342000,5,3,2938,303 Reist St,Amherst, NY
15-Oct-20,150000,3,2,1640,15 Euclid Ave,Kenmore, NY
15-Oct-20,210327,3,2,1625,19 Fairoaks Ln,Cheektowaga, NY
15-Oct-20,130000,2,1,891,279 Grandview Ave,Buffalo, NY
15-Oct-20,155000,3,2,1449,112 Covington Dr,Buffalo, NY
15-Oct-20,120000,3,1,1061,281 Michael Ave,Sloan, NY
15-Oct-20,158000,3,1,1280,36 Conant Dr,Buffalo, NY
15-Oct-20,162000,1,1,1771,45 Mariemont Ave,South Park, NY
15-Oct-20,165000,3,2,1400,11 W Rouen Dr,Cheektowaga, NY
15-Oct-20,238000,2,2,1741,355 Woodland Dr,Buffalo, NY
14-Oct-20,60000,2,1,1200,305 French St,MLK Park, NY
14-Oct-20,246000,4,3,2232,130 Oxford Ave,Delaware-West Ferry, NY
14-Oct-20,410000,3,1,1026,491 Tonawanda St,Black Rock, NY
14-Oct-20,192500,3,2,1258,154 Siegfried Dr,Williamsville, NY
14-Oct-20,125000,3,2,1240,40 Inter Dr,Buffalo, NY
14-Oct-20,165000,6,2,2606,15 Trowbridge St,Triangle, NY
14-Oct-20,47500,1,1,1575,28 Parkridge Ave,LaSalle, NY
14-Oct-20,114900,3,1,1531,77 Krakow St,Kaisertown, NY
14-Oct-20,159913,4,2,1685,130 S Huxley Dr,Cheektowaga, NY
14-Oct-20,69000,6,2,2856,723 Woodlawn Ave,Grider, NY
14-Oct-20,120000,2,2,1197,4585 Chestnut Ridge Rd #5,Amherst, NY
14-Oct-20,131840,2,1,1596,180 Rossler Ave,Cheektowaga, NY
14-Oct-20,88000,3,1,798,223 Roland St,Sloan, NY
14-Oct-20,120000,1,1,2081,176 W Woodside Ave,South Park, NY
14-Oct-20,550000,4,3,2952,89 Brantwood Rd,Eggertsville, NY
14-Oct-20,57666,3,2,1530,112 Marilyn Dr,West Seneca, NY
14-Oct-20,111000,3,1,1055,97 Chaplin Dr,Buffalo, NY
14-Oct-20,140000,3,1,1479,59 Marsdale Rd,Cheektowaga, NY
13-Oct-20,76000,5,2,1380,76 Fay St,Emerson, NY
13-Oct-20,219900,3,2,1521,344 Willow Ridge Dr,Amherst, NY
13-Oct-20,151580,1,1,,34 Julius St,South Park, NY
13-Oct-20,61500,3,1,1992,396 Ontario St,Riverside Park, NY
13-Oct-20,40000,1,1,,Joe Mc Carthy Dr,Amherst, NY
13-Oct-20,68000,3,1,1369,127 Dellwood Rd,Eggertsville, NY
13-Oct-20,178000,6,2,2288,221 Virgil Ave,North Park, NY
13-Oct-20,162300,4,2,1100,684 Niagara Falls Blvd,Buffalo, NY
13-Oct-20,151000,4,2,1858,21 Mumford St,Abbott McKinley, NY
13-Oct-20,210000,1,1,,1088 Delaware Ave,Delaware-West Ferry, NY
13-Oct-20,76000,6,2,1946,22 Antwerp St,Schiller Park, NY
13-Oct-20,7500,0,0,,284 Locust St,Medical Park, NY
13-Oct-20,75000,4,2,1745,56 Rogers Ave,Schiller Park, NY
13-Oct-20,105000,1,1,2200,46 Northland Ave,Cold Spring, NY
13-Oct-20,120000,3,2,1120,285 Roesch Ave,Riverside Park, NY
13-Oct-20,241000,3,2,2088,116 Highland Pkwy,Buffalo, NY
13-Oct-20,22000,4,2,1512,7 Alma Ave,Kenfield, NY
13-Oct-20,172000,4,2,1953,95 Albert Ave,Riverside Park, NY
13-Oct-20,116551,4,1,1323,321 Eggert Rd,Cheektowaga, NY
13-Oct-20,76000,6,2,1909,158 Sumner Pl,Schiller Park, NY
13-Oct-20,175000,3,1,971,57 Royal Palm Dr,Cheektowaga, NY
13-Oct-20,122000,4,,1954,449 Willett St,Kaisertown, NY
13-Oct-20,236000,3,2,1388,56 Azure Pine Ct,Amherst, NY
13-Oct-20,151580,5,2,1491,32 Julius St,South Park, NY
13-Oct-20,125000,5,2,2616,288 14th St,Front Park, NY
13-Oct-20,291000,3,3,2267,119 Klein Rd,Williamsville, NY
13-Oct-20,265000,3,2,1635,123 Culpepper Rd,Williamsville, NY
13-Oct-20,360000,4,4,3246,114 Carriage Cir,Williamsville, NY
13-Oct-20,224900,3,2,1842,437 Harding Rd,Williamsville, NY
13-Oct-20,118000,2,1,660,67 Hedley St,Cheektowaga, NY
13-Oct-20,133000,2,2,1020,721 Montrose Ave,Buffalo, NY
13-Oct-20,74000,3,2,1631,22 Randolph Ave,Buffalo, NY
13-Oct-20,175500,3,2,1588,25 Lena Ave,Cheektowaga, NY
13-Oct-20,105000,1,1,2546,66 Como Ave,Abbott McKinley, NY
13-Oct-20,101500,2,2,2184,257 Labelle Ave,Hamburg, NY
13-Oct-20,222000,4,2,1580,65 Sibley Dr,West Seneca, NY
13-Oct-20,195000,3,1,1536,874 Delaware Rd,Buffalo, NY
13-Oct-20,150000,3,2,1515,701 Mapleview Rd,Cheektowaga, NY
13-Oct-20,250000,6,2,2826,255 Woodside Ave,South Abbott, NY
13-Oct-20,260000,3,2,1602,336 Seabrook Dr,Williamsville, NY
13-Oct-20,160000,3,1,1240,90 Lydia Ln,Cheektowaga, NY
12-Oct-20,88000,1,1,,162 Founders Lake Ct,Buffalo, NY
12-Oct-20,88000,1,1,,91 Sierra Dr,Buffalo, NY
12-Oct-20,268150,4,2,1631,119 Milton St,Williamsville, NY
12-Oct-20,76000,4,3,2275,88 Coventry Rd,Williamsville, NY
12-Oct-20,120000,4,2,1158,49 Kilhoffer St,Genesee Moselle, NY
12-Oct-20,134000,2,2,1160,22 Wimbledon Ln,West Seneca, NY
12-Oct-20,127000,2,2,1002,4775 Chestnut Ridge Rd #1,Amherst, NY
12-Oct-20,15875,1,1,,1225 Losson Rd,Buffalo, NY
12-Oct-20,266660,1,1,,64 Florence Ave,Buffalo, NY
12-Oct-20,70000,3,1,1008,89 Clayton St,Military, NY
12-Oct-20,125000,3,1,1184,11 N Park Ave,North Park, NY
12-Oct-20,175000,3,1,1302,450 Walton Dr,Cheektowaga, NY
12-Oct-20,195777,3,1,1040,90 Suzette Dr,Cheektowaga, NY
12-Oct-20,125000,3,2,1072,203 Crocker St,Sloan, NY
12-Oct-20,240000,3,1,1325,105 Avalon Dr,Snyder, NY
12-Oct-20,189900,3,2,1916,1916 Kensington Ave,Snyder, NY
12-Oct-20,188000,3,2,1320,124 Fairelm Ln,Cheektowaga, NY
12-Oct-20,186250,4,2,1680,130 Springville Ave,Eggertsville, NY
12-Oct-20,165000,3,2,1723,450 Maynard Dr,Eggertsville, NY
12-Oct-20,185000,5,2,1973,313 Cumberland Ave,Abbott McKinley, NY
12-Oct-20,285000,3,2,1510,79 Meadow Stream Dr,Snyder, NY
12-Oct-20,122500,3,1,1070,109 Whitfield Ave,South Park, NY
12-Oct-20,100000,3,2,1528,323 Collins Ave,West Seneca, NY
12-Oct-20,169000,3,1,1352,86 Woodlane Dr,West Seneca, NY
12-Oct-20,118000,3,1,1359,86 Harlem Rd,West Seneca, NY
12-Oct-20,225000,3,3,2086,97 Marlin Dr,West Seneca, NY
12-Oct-20,332500,3,3,2121,20 Hilltop Ct,Buffalo, NY
12-Oct-20,186500,3,2,1398,102 Willow Breeze Rd,Buffalo, NY
12-Oct-20,194000,3,2,1540,68 Groveland St,Starin Central, NY
12-Oct-20,130000,1,1,2110,47 Bridgeman St,Black Rock, NY
10-Oct-20,300000,3,3,2422,14 Rolling Woods Ln,West Seneca, NY
10-Oct-20,45000,2,2,1430,71 Summit Ave,West Seneca, NY
10-Oct-20,99500,3,1,1100,90 Longview Ave,Grider, NY
10-Oct-20,325000,3,2,1461,854 Seneca Creek Rd,West Seneca, NY
10-Oct-20,16000,4,1,2091,216 East St,Black Rock, NY
10-Oct-20,140000,6,2,2262,159 Royal Ave,Riverside Park, NY
10-Oct-20,45000,3,1,1194,117 Ericson Ave,Schiller Park, NY
10-Oct-20,153000,3,2,1284,217 S Huxley Dr,Cheektowaga, NY
10-Oct-20,199900,3,1,1144,496 Hopkins Rd,Williamsville, NY
10-Oct-20,247000,4,3,1865,229 Cottonwood Dr,Williamsville, NY
10-Oct-20,147900,3,2,1004,164 Gates St,Sloan, NY
10-Oct-20,110000,1,1,1970,2067 Broadway St,Buffalo, NY
10-Oct-20,260000,3,2,1980,433 Thorncliff Rd,Buffalo, NY
10-Oct-20,200000,1,1,2480,27 Lyndale Ave,Buffalo, NY
10-Oct-20,132000,3,2,1080,210 Danbury Dr,Cheektowaga, NY
9-Oct-20,128000,1,1,3064,78 Lake Ave,Buffalo, NY
9-Oct-20,300000,12,6,4778,401 Northland Ave,Hamlin Park, NY
9-Oct-20,35000,4,2,2384,382 Sweet Ave,Broadway-Fillmore, NY
9-Oct-20,72000,4,2,1894,61 Goembel Ave,Genesee Moselle, NY
9-Oct-20,25000,0,0,,2280 Wehrle Dr,Williamsville, NY
9-Oct-20,700,1,1,,122 Bushnell St,Babcock, NY
9-Oct-20,70000,3,1,1100,358 French St,MLK Park, NY
9-Oct-20,177000,4,2,1668,17 Alsace Ave,Abbott McKinley, NY
9-Oct-20,100000,3,2,1490,25 Rebecca Park,Military, NY
9-Oct-20,170000,4,2,2838,59 Ava Ln,Williamsville, NY
9-Oct-20,55000,4,1,1810,91 French St,MLK Park, NY
9-Oct-20,335000,1,1,4315,8565 Main St,Harris Hill, NY
9-Oct-20,31500,4,1,2000,475 Howard St,Babcock, NY
9-Oct-20,87500,3,2,1391,59 Wilshire Rd,Cheektowaga, NY
9-Oct-20,289900,2,3,1300,135 Northill Dr #D,Buffalo, NY
9-Oct-20,147000,4,3,2006,8720 Howard Dr,Harris Hill, NY
9-Oct-20,126000,1,1,2230,1724 S Park Ave,Triangle, NY
9-Oct-20,140000,5,3,1737,51 Northrup Pl,LaSalle, NY
9-Oct-20,172500,0,0,,133 Woodlawn Ave,Masten Park, NY
9-Oct-20,172500,0,0,,137 Woodlawn Ave,Masten Park, NY
9-Oct-20,85000,3,1,1176,211 Heath St,University, NY
9-Oct-20,163000,1,1,2466,3751 Lakeshore Rd,Buffalo, NY
